0016000000000000, 0016000000000000, 0000000000000000, 0004000000000000, 0006000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0015000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0052000000000000, 0052000000000000, 004F000000000000, 0049000000000000, 0057000000000000, 01F7000000000000, 0105000000000000, 01F7000000000000, 01F7000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0001000000000000, 0001000000000000, 0001000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001D000000000000, 001D000000000000, 0000000000000000, 0006000000000000, 0009000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
00AC000000000000, 00AC000000000000, 006F000000000000, 0059000000000000, 0092000000000000, 0055000000000000, 0000000000000000, 0000000000000000, 0055000000000000
0017000000000000, 0017000000000000, 0000000000000000, 0005000000000000, 0007000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001E000000000000, 001E000000000000, 0000000000000000, 0006000000000000, 0009000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0018000000000000, 0018000000000000, 0000000000000000, 0005000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0035000000000000, 0035000000000000, 0000000000000000, 000B000000000000, 0015000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001E000000000000, 001E000000000000, 0000000000000000, 0006000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0013000000000000, 0013000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0021000000000000, 0021000000000000, 0000000000000000, 0007000000000000, 000C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0094000000000000, 0094000000000000, 0078000000000000, 0067000000000000, 008B000000000000, 0055000000000000, 003B000000000000, 0055000000000000, 0055000000000000
0013000000000000, 0013000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002D000000000000, 002D000000000000, 003F000000000000, 006F000000000000, 004A000000000000, 01F5000000000000, 008A000000000000, 01F6000000000000, 01F5000000000000
0033000000000000, 0033000000000000, 0012000000000000, 000F000000000000, 0018000000000000, 0000000000000000, 0000000000000000, 0011000000000000, 0010000000000000
001D000000000000, 001D000000000000, 000A000000000000, 0008000000000000, 000A000000000000, 004C000000000000, 0000000000000000, 004C000000000000, 004C000000000000
002D000000000000, 002D000000000000, 0000000000000000, 0009000000000000, 0012000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001B000000000000, 001B000000000000, 0002000000000000, 0006000000000000, 0007000000000000, 03DE000000000000, 0000000000000000, 03DE000000000000, 03DE000000000000
0094000000000000, 0094000000000000, 00A4000000000000, 008F000000000000, 00AF000000000000, 0000000000000000, 0002000000000000, 0004000000000000, 0004000000000000
015E000000000000, 015E000000000000, 0071000000000000, 00E6000000000000, 00C8000000000000, 0055000000000000, 0024000000000000, 0055000000000000, 0055000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 002F000000000000, 002E000000000000, 002E000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0032000000000000, 0032000000000000, 0032000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 002B000000000000, 002B000000000000, 002B000000000000
000B000000000000, 000B000000000000, 0012000000000000, 0013000000000000, 0145000000000000, 023F000000000000, 0123000000000000, 023F000000000000, 023F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0013000000000000, 0013000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0011000000000000, 0011000000000000, 0001000000000000, 0004000000000000, 0003000000000000, 0000000000000000, 0015000000000000, 0019000000000000, 0019000000000000
0023000000000000, 0023000000000000, 0000000000000000, 0007000000000000, 000D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002C000000000000, 002C000000000000, 0000000000000000, 0009000000000000, 000D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
011B000000000000, 011B000000000000, 0058000000000000, 0092000000000000, 0092000000000000, 0055000000000000, 001E000000000000, 0055000000000000, 0055000000000000
001D000000000000, 001D000000000000, 0000000000000000, 0006000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001C000000000000, 001C000000000000, 0020000000000000, 0024000000000000, 002B000000000000, 0000000000000000, 0001000000000000, 0002000000000000, 0008000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002B000000000000, 002B000000000000, 0000000000000000, 0009000000000000, 0011000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0021000000000000, 0021000000000000, 0000000000000000, 0007000000000000, 000C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0016000000000000, 0016000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0045000000000000, 0045000000000000, 0000000000000000, 000E000000000000, 001C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000C000000000000, 000C000000000000, 0000000000000000, 0002000000000000, 0004000000000000, 0000000000000000, 001D000000000000, 002A000000000000, 002A000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 000A000000000000, 000A000000000000, 0011000000000000
001D000000000000, 001D000000000000, 0000000000000000, 0006000000000000, 0009000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0032000000000000, 0032000000000000, 0000000000000000, 000A000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0017000000000000, 0017000000000000, 0000000000000000, 0005000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0015000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0006000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001B000000000000, 001B000000000000, 0000000000000000, 0005000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0018000000000000, 0018000000000000, 0000000000000000, 0005000000000000, 0006000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0026000000000000, 0026000000000000, 0000000000000000, 0007000000000000, 000D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0008000000000000, 0008000000000000, 000E000000000000, 0012000000000000, 001A000000000000, 0055000000000000, 0033000000000000, 0055000000000000, 0055000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 001C000000000000, 0025000000000000, 0025000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
003F000000000000, 003F000000000000, 0000000000000000, 000C000000000000, 001B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
00B7000000000000, 00B7000000000000, 00BB000000000000, 0084000000000000, 00A2000000000000, 002C000000000000, 0018000000000000, 002C000000000000, 002C000000000000
0025000000000000, 0025000000000000, 0004000000000000, 0008000000000000, 000B000000000000, 016D000000000000, 0000000000000000, 016E000000000000, 016D000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0001000000000000
001F000000000000, 001F000000000000, 0000000000000000, 0006000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0022000000000000, 0022000000000000, 0000000000000000, 0007000000000000, 000A000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
00C0000000000000, 00C0000000000000, 0077000000000000, 005D000000000000, 008E000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0001000000000000
00AD000000000000, 00AD000000000000, 0073000000000000, 004D000000000000, 0083000000000000, 002D000000000000, 0016000000000000, 002D000000000000, 002D000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0111000000000000, 0111000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0040000000000000, 0040000000000000, 0051000000000000, 004A000000000000, 0055000000000000, 0055000000000000, 003D000000000000, 0056000000000000, 0055000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002E000000000000, 002E000000000000, 0000000000000000, 0009000000000000, 0012000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
003D000000000000, 003D000000000000, 0048000000000000, 004D000000000000, 0053000000000000, 0055000000000000, 003C000000000000, 0056000000000000, 0055000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 001E000000000000, 001E000000000000
0007000000000000, 0007000000000000, 0010000000000000, 0014000000000000, 0014000000000000, 0057000000000000, 0035000000000000, 0057000000000000, 0057000000000000
0096000000000000, 0096000000000000, 00AD000000000000, 0077000000000000, 00BA000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0001000000000000
0070000000000000, 0070000000000000, 0064000000000000, 004C000000000000, 007D000000000000, 0000000000000000, 0001000000000000, 0001000000000000, 0001000000000000
01E7000000000000, 01E7000000000000, 0084000000000000, 00E6000000000000, 0105000000000000, 0054000000000000, 000F000000000000, 0054000000000000, 0054000000000000
0026000000000000, 0026000000000000, 0000000000000000, 0007000000000000, 000E000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
001F000000000000, 001F000000000000, 0000000000000000, 0006000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002C000000000000, 002C000000000000, 000F000000000000, 000C000000000000, 0013000000000000, 0000000000000000, 0000000000000000, 0005000000000000, 0005000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002B000000000000, 002B000000000000, 0000000000000000, 0009000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0011000000000000, 0011000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000D000000000000, 000D000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
017C000000000000, 017C000000000000, 0092000000000000, 00DC000000000000, 00E8000000000000, 01F6000000000000, 0084000000000000, 01F6000000000000, 01F6000000000000
002A000000000000, 002A000000000000, 0000000000000000, 0008000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0021000000000000, 0021000000000000, 0000000000000000, 0007000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0157000000000000, 0157000000000000, 009C000000000000, 00E4000000000000, 00E4000000000000, 0055000000000000, 0031000000000000, 0055000000000000, 0055000000000000
0019000000000000, 0019000000000000, 0000000000000000, 0005000000000000, 0006000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000E000000000000, 000E000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0007000000000000
0018000000000000, 0018000000000000, 0000000000000000, 0005000000000000, 0007000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0010000000000000, 0010000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0034000000000000, 0034000000000000, 0000000000000000, 000A000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0015000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0011000000000000, 0011000000000000, 0000000000000000, 0003000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001E000000000000, 001E000000000000, 0000000000000000, 0006000000000000, 0009000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001E000000000000, 001E000000000000, 0000000000000000, 0006000000000000, 0007000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0020000000000000, 0020000000000000, 0000000000000000, 0006000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0014000000000000, 0014000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0010000000000000, 0010000000000000, 0000000000000000, 0003000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0071000000000000, 0071000000000000, 0060000000000000, 004C000000000000, 007B000000000000, 0055000000000000, 0030000000000000, 0055000000000000, 0055000000000000
0089000000000000, 0089000000000000, 007A000000000000, 0051000000000000, 00A3000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000D000000000000, 000D000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
003A000000000000, 003A000000000000, 0000000000000000, 000B000000000000, 0015000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0078000000000000, 0078000000000000, 0051000000000000, 004D000000000000, 0068000000000000, 0000000000000000, 0001000000000000, 0004000000000000, 002A000000000000
0023000000000000, 0023000000000000, 0000000000000000, 0007000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000C000000000000, 000C000000000000, 0000000000000000, 0002000000000000, 0004000000000000, 01F7000000000000, 0123000000000000, 01F7000000000000, 01F7000000000000
002F000000000000, 002F000000000000, 0000000000000000, 0009000000000000, 0011000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0018000000000000, 0018000000000000, 0000000000000000, 0005000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0024000000000000, 0024000000000000, 0000000000000000, 0007000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0020000000000000, 0020000000000000, 0000000000000000, 0006000000000000, 000B000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0082000000000000, 0082000000000000, 0061000000000000, 004C000000000000, 0070000000000000, 0000000000000000, 0003000000000000, 0006000000000000, 002B000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 000D000000000000
0039000000000000, 0039000000000000, 0041000000000000, 002D000000000000, 004B000000000000, 0000000000000000, 0001000000000000, 0001000000000000, 0001000000000000
0018000000000000, 0018000000000000, 0000000000000000, 0005000000000000, 0006000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0024000000000000, 0024000000000000, 0000000000000000, 0007000000000000, 000C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000
000D000000000000, 000D000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000C000000000000, 000C000000000000, 0000000000000000, 0002000000000000, 0004000000000000, 0033000000000000, 0025000000000000, 0033000000000000, 0033000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0068000000000000, 0068000000000000, 005A000000000000, 004C000000000000, 0068000000000000, 0000000000000000, 0001000000000000, 0001000000000000, 0001000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0041000000000000, 0041000000000000, 0000000000000000, 000D000000000000, 001A000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0010000000000000, 0010000000000000, 0015000000000000, 0012000000000000, 0157000000000000, 02CE000000000000, 01A4000000000000, 02CE000000000000, 02CE000000000000
0011000000000000, 0011000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0011000000000000, 0011000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0035000000000000, 0035000000000000, 0000000000000000, 000A000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
008F000000000000, 008F000000000000, 0065000000000000, 004D000000000000, 0077000000000000, 0000000000000000, 0001000000000000, 0002000000000000, 0002000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
005B000000000000, 005B000000000000, 0000000000000000, 0012000000000000, 0028000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000C000000000000, 000C000000000000, 0012000000000000, 0010000000000000, 014F000000000000, 034F000000000000, 0240000000000000, 03D5000000000000, 034F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0024000000000000, 0024000000000000, 0000000000000000, 0007000000000000, 000C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0008000000000000, 0008000000000000, 0003000000000000, 0002000000000000, 0005000000000000, 002F000000000000, 0027000000000000, 002F000000000000, 002F000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000
0015000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
000F000000000000, 000F000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0012000000000000, 0012000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
013F000000000000, 013F000000000000, 007E000000000000, 0099000000000000, 00BF000000000000, 0000000000000000, 0001000000000000, 0002000000000000, 0002000000000000
0091000000000000, 0091000000000000, 005B000000000000, 0048000000000000, 0068000000000000, 0000000000000000, 0001000000000000, 0001000000000000, 002A000000000000
01C5000000000000, 01C5000000000000, 00A6000000000000, 0099000000000000, 010F000000000000, 0056000000000000, 002D000000000000, 0056000000000000, 0056000000000000
000D000000000000, 000D000000000000, 0000000000000000, 0003000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0021000000000000, 0021000000000000, 0000000000000000, 0007000000000000, 000C000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0055000000000000, 0055000000000000, 0041000000000000, 004E000000000000, 0062000000000000, 0054000000000000, 0035000000000000, 0054000000000000, 0054000000000000
00B9000000000000, 00B9000000000000, 0070000000000000, 004D000000000000, 007F000000000000, 0000000000000000, 0001000000000000, 0001000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
001A000000000000, 001A000000000000, 0028000000000000, 0027000000000000, 002F000000000000, 0055000000000000, 0039000000000000, 0055000000000000, 0055000000000000
007F000000000000, 007F000000000000, 005F000000000000, 004C000000000000, 007B000000000000, 0000000000000000, 0002000000000000, 0003000000000000, 0003000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0015000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0001000000000000
0019000000000000, 0019000000000000, 0017000000000000, 0015000000000000, 002F000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
005F000000000000, 005F000000000000, 0057000000000000, 004C000000000000, 0064000000000000, 0000000000000000, 0001000000000000, 0003000000000000, 0004000000000000
001A000000000000, 001A000000000000, 0028000000000000, 0027000000000000, 002F000000000000, 0055000000000000, 0039000000000000, 0055000000000000, 0055000000000000
0014000000000000, 0014000000000000, 0000000000000000, 0004000000000000, 0005000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0023000000000000, 0023000000000000, 0000000000000000, 0007000000000000, 000D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0036000000000000, 0036000000000000, 0000000000000000, 000B000000000000, 0016000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0027000000000000, 0027000000000000, 0000000000000000, 0008000000000000, 0009000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0002000000000000, 0002000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0056000000000000, 0056000000000000, 004B000000000000, 0049000000000000, 0054000000000000, 01F7000000000000, 00E1000000000000, 01F7000000000000, 01F7000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
002F000000000000, 002F000000000000, 000C000000000000, 000C000000000000, 0013000000000000, 0077000000000000, 0000000000000000, 0078000000000000, 0077000000000000
001B000000000000, 001B000000000000, 0000000000000000, 0005000000000000, 0008000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
